"   ","SHOPID","ACCID","CREDID","FENLUNO","DEBIT","CREDIT","SUBID","BRIEF","ATTRFLAG","READONLY","MEMO","EMPID","DEPID","PROJECTID","BIGAMTID"
"10847","11057","1","201902000002","1","15000.00","0.00","102","收村级经费","0","F","","0","0","0",""
"10848","11057","1","201902000002","2","0.00","15000.00","407","收村级经费","0","F","","0","0","0",""
"10849","11057","1","201902000003","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10850","11057","1","201902000003","2","0.00","2500.00","407","收关爱基金","0","F","","0","0","0",""
"10851","11057","1","201902000004","1","58000.00","0.00","102","收2018年底经费","0","F","","0","0","0",""
"10852","11057","1","201902000004","2","0.00","58000.00","407","收2018年底经费","0","F","","0","0","0",""
"10853","11057","1","201902000005","1","35770.00","0.00","102","收电煤气煤卸车收入","0","F","","0","0","0",""
"10854","11057","1","201902000005","2","0.00","35770.00","403","收电煤气煤卸车收入","0","F","","0","0","0",""
"10855","11057","1","201903000001","1","22234.00","0.00","102","收乡拨地租","0","F","","0","0","0",""
"10856","11057","1","201903000001","2","0.00","22234.00","403","收乡拨地租","0","F","","0","0","0",""
"10857","11057","1","201903000002","1","19390.00","0.00","102","收电煤气煤卸车收入","0","F","","0","0","0",""
"10858","11057","1","201903000002","2","0.00","19390.00","403","收电煤气煤卸车收入","0","F","","0","0","0",""
"10859","11057","1","201904000001","1","22000.00","0.00","102","收天元污水处理公司拨污水管子占地补偿款","0","F","","0","0","0",""
"10860","11057","1","201904000001","2","0.00","22000.00","403","收天元污水处理公司拨污水管子占地补偿款","0","F","","0","0","0",""
"10861","11057","1","201904000002","1","31590.00","0.00","102","收电煤气煤卸车收入","0","F","","0","0","0",""
"10862","11057","1","201904000002","2","0.00","31590.00","403","收电煤气煤卸车收入","0","F","","0","0","0",""
"10863","11057","1","201904000003","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10864","11057","1","201904000003","2","7500.00","0.00","102","收经费","0","F","","0","0","0",""
"10865","11057","1","201904000003","3","0.00","10000.00","406","收关爱基金及经费","0","F","","0","0","0",""
"10866","11057","1","201905000001","1","49000.00","0.00","504","付文艺演出费","0","F","","0","0","0",""
"10867","11057","1","201905000001","2","0.00","49000.00","102","付文艺演出费","0","F","","0","0","0",""
"10868","11057","1","201905000002","1","7855.70","0.00","501017","付村东吃水井维修费","0","F","","0","0","0",""
"10869","11057","1","201905000002","2","3000.00","0.00","501009","付国旗旗杆费","0","F","","0","0","0",""
"10870","11057","1","201905000002","3","3005.00","0.00","501010","付宣传费","0","F","","0","0","0",""
"10871","11057","1","201905000002","4","563.36","0.00","501012","付电费","0","F","","0","0","0",""
"10872","11057","1","201905000002","5","13800.00","0.00","501003","付管理员工资","0","F","","0","0","0",""
"10873","11057","1","201905000002","6","0.00","28224.06","102","付办公费及维修工资费","0","F","","0","0","0",""
"10874","11057","1","201905000003","1","88832.00","0.00","504","付春节福利费","0","F","","0","0","0",""
"10875","11057","1","201905000003","2","26923.00","0.00","505","付六组租金","0","F","","0","0","0",""
"10876","11057","1","201905000003","3","0.00","115755.00","102","付租金及福利费","0","F","","0","0","0",""
"10877","11057","1","201905000004","1","9920.00","0.00","102","收天元污水处理公司拨赔偿款","0","F","","0","0","0",""
"10878","11057","1","201905000004","2","0.00","9920.00","403","收天元污水处理公司拨赔偿款","0","F","","0","0","0",""
"10879","11057","1","201905000005","1","33050.00","0.00","102","收缴电煤、气煤卸车收入","0","F","","0","0","0",""
"10880","11057","1","201905000005","2","0.00","33050.00","403","收缴电煤、气煤卸车收入","0","F","","0","0","0",""
"10881","11057","1","201906000001","1","40730.00","0.00","102","收电煤气煤卸车收入款","0","F","","0","0","0",""
"10882","11057","1","201906000001","2","0.00","40730.00","403","收电煤气煤卸车收入款","0","F","","0","0","0",""
"10883","11057","1","201907000001","1","398.16","0.00","501012","付电费","0","F","","0","0","0",""
"10884","11057","1","201907000001","2","15800.00","0.00","505","付2019年第二季度管理员工资","0","F","","0","0","0",""
"10885","11057","1","201907000001","3","24410.00","0.00","505","付人工除草费","0","F","","0","0","0",""
"10886","11057","1","201907000001","4","18395.00","0.00","506","付天元污水占地赔青款","0","F","","0","0","0",""
"10887","11057","1","201907000001","5","0.00","59003.16","102","付办公费及赔青款","0","F","","0","0","0",""
"10888","11057","1","201907000002","1","37970.00","0.00","102","收电煤气煤卸车收入","0","F","","0","0","0",""
"10889","11057","1","201907000002","2","0.00","37970.00","403","收电煤气煤卸车收入","0","F","","0","0","0",""
"10890","11057","1","201907000003","1","7500.00","0.00","102","收党建经费","0","F","","0","0","0",""
"10891","11057","1","201907000003","2","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10892","11057","1","201907000003","3","0.00","10000.00","407","收经费","0","F","","0","0","0",""
"10893","11057","1","201908000001","1","30370.00","0.00","102","收缴电煤气煤卸车收入","0","F","","0","0","0",""
"10894","11057","1","201908000001","2","0.00","30370.00","403","收缴电煤气煤卸车收入","0","F","","0","0","0",""
"10895","11057","1","201909000001","1","21000.00","0.00","501003","支付2019年第三季度管理员、打扫卫生工资","0","F","","0","0","0",""
"10896","11057","1","201909000001","2","1500.00","0.00","505","支付村拨经费","0","F","","0","0","0",""
"10897","11057","1","201909000001","3","3711.50","0.00","505","支付接访费用","0","F","","0","0","0",""
"10898","11057","1","201909000001","4","515.00","0.00","501009","支付办公用品","0","F","","0","0","0",""
"10899","11057","1","201909000001","5","5018.00","0.00","505","支付天元污水管道占地补偿款","0","F","","0","0","0",""
"10900","11057","1","201909000001","6","2700.00","0.00","501007","支付田园管理机一台","0","F","","0","0","0",""
"10901","11057","1","201909000001","7","0.00","34444.50","102","村杂支","0","F","","0","0","0",""
"10902","11057","1","201909000002","1","25820.00","0.00","102","收电煤气煤管理费","0","F","","0","0","0",""
"10903","11057","1","201909000002","2","0.00","25820.00","403","收电煤气煤管理费","0","F","","0","0","0",""
"10904","11057","1","201909000003","1","6000.00","0.00","102","收救助资金","0","F","","0","0","0",""
"10905","11057","1","201909000003","2","0.00","6000.00","403","收救助资金","0","F","","0","0","0",""
"10906","11058","1","201901000001","1","10000.00","0.00","504","付关爱基金","0","F","","0","0","0",""
"10907","11058","1","201901000001","2","515032.00","0.00","505","付补偿款","0","F","","0","0","0",""
"10908","11058","1","201901000001","3","0.00","525032.00","102","付关爱基金及补偿款","0","F","","0","0","0",""
"10909","11058","1","201901000002","1","154400.00","0.00","504","付卫生所建设款","0","F","","0","0","0",""
"10910","11058","1","201901000002","2","0.00","154400.00","102","付卫生所建设款","0","F","","0","0","0",""
"10911","11058","1","201901000003","1","576574.10","0.00","102","收经二路经四路占地补偿款","0","F","","0","0","0",""
"10912","11058","1","201901000003","2","0.00","576574.10","403","收经二路经四路占地补偿款","0","F","","0","0","0",""
"10913","11058","1","201902000001","1","96737.00","0.00","102","收占地补偿款","0","F","","0","0","0",""
"10914","11058","1","201902000001","2","0.00","96737.00","403","收占地补偿款","0","F","","0","0","0",""
"10915","11058","1","201902000002","1","11000.00","0.00","102","收土地复垦资金","0","F","","0","0","0",""
"10916","11058","1","201902000002","2","0.00","11000.00","403","收土地复垦资金","0","F","","0","0","0",""
"10917","11058","1","201902000003","1","15000.00","0.00","102","收村级经费","0","F","","0","0","0",""
"10918","11058","1","201902000003","2","0.00","15000.00","407","收村级经费","0","F","","0","0","0",""
"10919","11058","1","201902000004","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10920","11058","1","201902000004","2","0.00","2500.00","407","收关爱基金","0","F","","0","0","0",""
"10921","11058","1","201902000005","1","60000.00","0.00","102","收2018年底经费","0","F","","0","0","0",""
"10922","11058","1","201902000005","2","0.00","60000.00","407","收2018年底经费","0","F","","0","0","0",""
"10923","11058","1","201903000001","1","38260.00","0.00","102","收乡拨“散乱污”企业治理奖补资金","0","F","","0","0","0",""
"10924","11058","1","201903000001","2","0.00","38260.00","403","收乡拨“散乱污”企业治理奖补资金","0","F","","0","0","0",""
"10925","11058","1","201903000002","1","50000.00","0.00","102","收乡拨卫生室建设资金","0","F","","0","0","0",""
"10926","11058","1","201903000002","2","0.00","50000.00","403","收乡拨卫生室建设资金","0","F","","0","0","0",""
"10927","11058","1","201903000003","1","50000.00","0.00","504","付环境卫生治理费","0","F","","0","0","0",""
"10928","11058","1","201903000003","2","0.00","50000.00","102","付环境卫生治理费","0","F","","0","0","0",""
"10929","11058","1","201903000004","1","195094.70","0.00","505","付经二路占地及附属物补偿款","0","F","","0","0","0",""
"10930","11058","1","201903000004","2","332919.40","0.00","505","付经四路占地及附属物补偿款","0","F","","0","0","0",""
"10931","11058","1","201903000004","3","3136.00","0.00","505","付建旗台旗杆款","0","F","","0","0","0",""
"10932","11058","1","201903000004","4","16000.00","0.00","504","付大院及办公楼室内刷涂料","0","F","","0","0","0",""
"10933","11058","1","201903000004","5","0.00","547150.10","102","付补偿款及办公费","0","F","","0","0","0",""
"10934","11058","1","201904000001","1","38000.00","0.00","102","收杨锋伟缴卖砖款","0","F","","0","0","0",""
"10935","11058","1","201904000001","2","0.00","38000.00","403","收杨锋伟缴卖砖款","0","F","","0","0","0",""
"10936","11058","1","201904000002","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10937","11058","1","201904000002","2","7500.00","0.00","102","收经费","0","F","","0","0","0",""
"10938","11058","1","201904000002","3","0.00","10000.00","406","收关爱基金及经费","0","F","","0","0","0",""
"10939","11058","1","201905000001","1","34000.00","0.00","504","付戏曲演出费","0","F","","0","0","0",""
"10940","11058","1","201905000001","2","15260.00","0.00","504","付张保卫清理工业大道废煤渣款","0","F","","0","0","0",""
"10941","11058","1","201905000001","3","23000.00","0.00","504","付张宗强清理垃圾费","0","F","","0","0","0",""
"10942","11058","1","201905000001","4","0.00","72260.00","102","付卫生费及戏曲费","0","F","","0","0","0",""
"10943","11058","1","201906000001","1","17500.00","0.00","102","收江苏交通公司拨占地地租款","0","F","","0","0","0",""
"10944","11058","1","201906000001","2","0.00","17500.00","403","收江苏交通公司拨占地地租款","0","F","","0","0","0",""
"10945","11058","1","201907000001","1","180335.00","0.00","505","付经四路占地附属物及迁坟款","0","F","","0","0","0",""
"10946","11058","1","201907000001","2","10000.00","0.00","504","付张智启清理垃圾费","0","F","","0","0","0",""
"10947","11058","1","201907000001","3","17500.00","0.00","505","付二组渑垣高速占地租金","0","F","","0","0","0",""
"10948","11058","1","201907000001","4","0.00","207835.00","102","付卫生费及租金款","0","F","","0","0","0",""
"10949","11058","1","201907000002","1","7500.00","0.00","102","收党建经费","0","F","","0","0","0",""
"10950","11058","1","201907000002","2","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10951","11058","1","201907000002","3","0.00","10000.00","407","收经费","0","F","","0","0","0",""
"10952","11058","1","201907000003","1","18100.00","0.00","102","收三门峡亚太科技租金","0","F","","0","0","0",""
"10953","11058","1","201907000003","2","0.00","18100.00","403","收三门峡亚太科技租金","0","F","","0","0","0",""
"10954","11058","1","201907000004","1","12000.00","0.00","102","收三门峡亚太科技租金","0","F","","0","0","0",""
"10955","11058","1","201907000004","2","0.00","12000.00","403","收三门峡亚太科技租金","0","F","","0","0","0",""
"10956","11058","1","201907000005","1","20000.00","0.00","102","收三门峡亚太科技租金","0","F","","0","0","0",""
"10957","11058","1","201907000005","2","0.00","20000.00","403","收三门峡亚太科技租金","0","F","","0","0","0",""
"10958","11058","1","201908000001","1","51140.00","0.00","102","收三门峡宏达路桥公司地租等款","0","F","","0","0","0",""
"10959","11058","1","201908000001","2","0.00","51140.00","403","收三门峡宏达路桥公司地租等款","0","F","","0","0","0",""
"10960","11059","1","201901000001","1","50000.00","0.00","102","收产权改革试点村奖励资金","0","F","","0","0","0",""
"10961","11059","1","201901000001","2","0.00","50000.00","403","收产权改革试点村奖励资金","0","F","","0","0","0",""
"10962","11059","1","201901000002","1","50000.00","0.00","102","收产权改革试点村奖励资金","0","F","","0","0","0",""
"10963","11059","1","201901000002","2","0.00","50000.00","403","收产权改革试点村奖励资金","0","F","","0","0","0",""
"10964","11059","1","201901000003","1","35000.00","0.00","102","收扶贫及产业观摩经费","0","F","","0","0","0",""
"10965","11059","1","201901000003","2","0.00","35000.00","403","收扶贫及产业观摩经费","0","F","","0","0","0",""
"10966","11059","1","201901000004","1","146000.00","0.00","102","收费用","0","F","","0","0","0",""
"10967","11059","1","201901000004","2","0.00","146000.00","403","收费用","0","F","","0","0","0",""
"10968","11059","1","201901000005","1","50000.00","0.00","505","付危房改造款","0","F","","0","0","0",""
"10969","11059","1","201901000005","2","109850.00","0.00","505","付购花椒苗款","0","F","","0","0","0",""
"10970","11059","1","201901000005","3","12000.00","0.00","504","付环境整治","0","F","","0","0","0",""
"10971","11059","1","201901000005","4","180000.00","0.00","504","付广场美化","0","F","","0","0","0",""
"10972","11059","1","201901000005","5","2580.00","0.00","504","付广场及办公楼整修","0","F","","0","0","0",""
"10973","11059","1","201901000005","6","2152.98","0.00","501012","付电费","0","F","","0","0","0",""
"10974","11059","1","201901000005","7","4200.00","0.00","501007","付购电脑","0","F","","0","0","0",""
"10975","11059","1","201901000005","8","5000.00","0.00","505","付修路占地补偿款","0","F","","0","0","0",""
"10976","11059","1","201901000005","9","4250.00","0.00","505","付产权改革犁地款","0","F","","0","0","0",""
"10977","11059","1","201901000005","10","0.00","370032.98","102","付办公费及环境整治等款","0","F","","0","0","0",""
"10978","11059","1","201901000006","1","72375.50","0.00","505","付铁塔占地补偿款","0","F","","0","0","0",""
"10979","11059","1","201901000006","2","8500.00","0.00","505","付补偿款","0","F","","0","0","0",""
"10980","11059","1","201901000006","3","0.00","80875.50","102","付补偿款","0","F","","0","0","0",""
"10981","11059","1","201901000007","1","16000.00","0.00","504","付北头至岭南路基工程","0","F","","0","0","0",""
"10982","11059","1","201901000007","2","18645.00","0.00","501017","付广告牌维修款","0","F","","0","0","0",""
"10983","11059","1","201901000007","3","8507.80","0.00","501009","付办公费","0","F","","0","0","0",""
"10984","11059","1","201901000007","4","0.00","43152.80","102","付办公费维修及工程款","0","F","","0","0","0",""
"10985","11059","1","201902000001","1","146652.00","0.00","505","付双替代补偿款","0","F","","0","0","0",""
"10986","11059","1","201902000001","2","0.00","146652.00","102","付双替代补偿款","0","F","","0","0","0",""
"10987","11059","1","201902000002","1","82375.50","0.00","102","收占地补偿款","0","F","","0","0","0",""
"10988","11059","1","201902000002","2","0.00","82375.50","403","收占地补偿款","0","F","","0","0","0",""
"10989","11059","1","201902000003","1","146652.00","0.00","102","收双替代款","0","F","","0","0","0",""
"10990","11059","1","201902000003","2","0.00","146652.00","403","收双替代款","0","F","","0","0","0",""
"10991","11059","1","201902000004","1","15000.00","0.00","102","收村级经费","0","F","","0","0","0",""
"10992","11059","1","201902000004","2","0.00","15000.00","407","收村级经费","0","F","","0","0","0",""
"10993","11059","1","201902000005","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"10994","11059","1","201902000005","2","0.00","2500.00","407","收关爱基金","0","F","","0","0","0",""
"10995","11059","1","201902000006","1","70000.00","0.00","102","收2018年底经费","0","F","","0","0","0",""
"10996","11059","1","201902000006","2","0.00","70000.00","407","收2018年底经费","0","F","","0","0","0",""
"10997","11059","1","201902000007","1","51720.00","0.00","505","付扶贫资金退款","0","F","","0","0","0",""
"10998","11059","1","201902000007","2","0.00","51720.00","102","付扶贫资金退款","0","F","","0","0","0",""
"10999","11059","1","201903000001","1","2000.00","0.00","102","收李智民租地款","0","F","","0","0","0",""
"11000","11059","1","201903000001","2","0.00","2000.00","403","收李智民租地款","0","F","","0","0","0",""
"11001","11059","1","201903000002","1","3000.00","0.00","102","收赵红伟租地款","0","F","","0","0","0",""
"11002","11059","1","201903000002","2","0.00","3000.00","403","收赵红伟租地款","0","F","","0","0","0",""
"11003","11059","1","201903000003","1","80000.00","0.00","102","收中涧土地治理费","0","F","","0","0","0",""
"11004","11059","1","201903000003","2","0.00","80000.00","403","收中涧土地治理费","0","F","","0","0","0",""
"11005","11059","1","201903000004","1","8500.00","0.00","102","收村级活动经费","0","F","","0","0","0",""
"11006","11059","1","201903000004","2","0.00","8500.00","407","收村级活动经费","0","F","","0","0","0",""
"11007","11059","1","201903000005","1","7000.00","0.00","102","收文化现场拨付经费","0","F","","0","0","0",""
"11008","11059","1","201903000005","2","0.00","7000.00","407","收文化现场拨付经费","0","F","","0","0","0",""
"11009","11059","1","201903000006","1","30000.00","0.00","102","收组织部拨环境整治费","0","F","","0","0","0",""
"11010","11059","1","201903000006","2","0.00","30000.00","403","收组织部拨环境整治费","0","F","","0","0","0",""
"11011","11059","1","201903000007","1","19500.00","0.00","504","付环境整治费","0","F","","0","0","0",""
"11012","11059","1","201903000007","2","10070.00","0.00","501009","付购乐器费","0","F","","0","0","0",""
"11013","11059","1","201903000007","3","90500.00","0.00","505","付荒地复垦费","0","F","","0","0","0",""
"11014","11059","1","201903000007","4","1200.00","0.00","504","付文化大院东装护栏费","0","F","","0","0","0",""
"11015","11059","1","201903000007","5","2200.00","0.00","504","付土坝维修费","0","F","","0","0","0",""
"11016","11059","1","201903000007","6","1600.00","0.00","505","付修路占地补偿款","0","F","","0","0","0",""
"11017","11059","1","201903000007","7","1100.00","0.00","501009","付办公费","0","F","","0","0","0",""
"11018","11059","1","201903000007","8","1022.00","0.00","504","付办公楼电料款","0","F","","0","0","0",""
"11019","11059","1","201903000007","9","0.00","127192.00","102","付办公费等","0","F","","0","0","0",""
"11020","11059","1","201904000001","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"11021","11059","1","201904000001","2","7500.00","0.00","102","收经费","0","F","","0","0","0",""
"11022","11059","1","201904000001","3","0.00","10000.00","406","收关爱基金及经费","0","F","","0","0","0",""
"11023","11059","1","201907000001","1","17980.00","0.00","505","付修路占地租赁土地费","0","F","","0","0","0",""
"11024","11059","1","201907000001","2","3000.00","0.00","505","付垫付修路机械费","0","F","","0","0","0",""
"11025","11059","1","201907000001","3","17620.00","0.00","504","付犁地栽树种地费","0","F","","0","0","0",""
"11026","11059","1","201907000001","4","11470.00","0.00","504","付环境整治栽树款","0","F","","0","0","0",""
"11027","11059","1","201907000001","5","3538.60","0.00","501012","付4月至6月电费","0","F","","0","0","0",""
"11028","11059","1","201907000001","6","56000.00","0.00","504","付文艺演出费","0","F","","0","0","0",""
"11029","11059","1","201907000001","7","2260.00","0.00","501007","付购电视机","0","F","","0","0","0",""
"11030","11059","1","201907000001","8","670.00","0.00","501009","付复印机加粉显示卡费","0","F","","0","0","0",""
"11031","11059","1","201907000001","9","0.00","112538.60","102","付办公费及栽树费","0","F","","0","0","0",""
"11032","11059","1","201907000002","1","15356.00","0.00","505","付渑垣高速占地租金","0","F","","0","0","0",""
"11033","11059","1","201907000002","2","0.00","15356.00","102","付渑垣高速占地租金","0","F","","0","0","0",""
"11034","11059","1","201907000003","1","7500.00","0.00","102","收党建经费","0","F","","0","0","0",""
"11035","11059","1","201907000003","2","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"11036","11059","1","201907000003","3","0.00","10000.00","407","收经费","0","F","","0","0","0",""
"11037","11059","1","201908000001","1","1600.00","0.00","505","付花椒注册商标","0","F","","0","0","0",""
"11038","11059","1","201908000001","2","0.00","1600.00","102","付花椒注册商标","0","F","","0","0","0",""
"11039","11060","1","201901000001","1","28500.00","0.00","102","收烘干费及种苗款","0","F","","0","0","0",""
"11040","11060","1","201901000001","2","0.00","21300.00","403","收出售木耳丹参种苗款","0","F","","0","0","0",""
"11041","11060","1","201901000001","3","0.00","7200.00","403","收中药材烘干费","0","F","","0","0","0",""
"11042","11060","1","201901000002","1","50000.00","0.00","102","收集体三变改革启动资金","0","F","","0","0","0",""
"11043","11060","1","201901000002","2","0.00","50000.00","403","收集体三变改革启动资金","0","F","","0","0","0",""
"11044","11060","1","201901000003","1","54500.00","0.00","102","收防汛经费","0","F","","0","0","0",""
"11045","11060","1","201901000003","2","0.00","54500.00","406","收防汛经费","0","F","","0","0","0",""
"11046","11060","1","201901000004","1","44500.00","0.00","504","付韶山水库维修加固费","0","F","","0","0","0",""
"11047","11060","1","201901000004","2","0.00","44500.00","102","付韶山水库维修加固费","0","F","","0","0","0",""
"11048","11060","1","201901000005","1","104000.00","0.00","505","付危房改造资金","0","F","","0","0","0",""
"11049","11060","1","201901000005","2","0.00","104000.00","102","付危房改造资金","0","F","","0","0","0",""
"11050","11060","1","201901000006","1","20000.00","0.00","505","付光伏发电2017-2018年租地款","0","F","","0","0","0",""
"11051","11060","1","201901000006","2","0.00","20000.00","102","付光伏发电2017-2018年租地款","0","F","","0","0","0",""
"11052","11060","1","201901000007","1","4000.00","0.00","505","付光伏电站收益贫困户资金","0","F","","0","0","0",""
"11053","11060","1","201901000007","2","2400.00","0.00","505","付大棚收益贫困户资金","0","F","","0","0","0",""
"11054","11060","1","201901000007","3","1600.00","0.00","505","付中药材烘干贫困户资金","0","F","","0","0","0",""
"11055","11060","1","201901000007","4","0.00","8000.00","102","付贫困户资金款","0","F","","0","0","0",""
"11056","11060","1","201901000008","1","50979.00","0.00","505","付富达风电场占地及附属物补偿款","0","F","","0","0","0",""
"11057","11060","1","201901000008","2","0.00","50979.00","102","付富达风电场占地及附属物补偿款","0","F","","0","0","0",""
"11058","11060","1","201901000009","1","10000.00","0.00","102","收保洁员10-12月保洁员工资","0","F","","0","0","0",""
"11059","11060","1","201901000009","2","0.00","10000.00","403","收保洁员10-12月保洁员工资","0","F","","0","0","0",""
"11060","11060","1","201901000010","1","250000.00","0.00","102","收道路维护费","0","F","","0","0","0",""
"11061","11060","1","201901000010","2","0.00","250000.00","403","收道路维护费","0","F","","0","0","0",""
"11062","11060","1","201901000011","1","198879.90","0.00","102","收补偿款","0","F","","0","0","0",""
"11063","11060","1","201901000011","2","0.00","198879.90","403","收补偿款","0","F","","0","0","0",""
"11064","11060","1","201902000001","1","8800.00","0.00","505","付关爱基金款","0","F","","0","0","0",""
"11065","11060","1","201902000001","2","45861.00","0.00","505","付土地流转资金及栽植花椒种植费","0","F","","0","0","0",""
"11066","11060","1","201902000001","3","0.00","54661.00","102","付关爱基金及土地租金款","0","F","","0","0","0",""
"11067","11060","1","201902000002","1","20000.00","0.00","504","付新建活动室费","0","F","","0","0","0",""
"11068","11060","1","201902000002","2","10000.00","0.00","504","付韶山旅游路基维修费","0","F","","0","0","0",""
"11069","11060","1","201902000002","3","0.00","30000.00","102","付活动室及路基维修费","0","F","","0","0","0",""
"11070","11060","1","201902000003","1","10000.00","0.00","501003","付保洁员工资","0","F","","0","0","0",""
"11071","11060","1","201902000003","2","198879.90","0.00","505","付华能补偿款","0","F","","0","0","0",""
"11072","11060","1","201902000003","3","0.00","208879.90","102","付保洁员工资及华能补偿款","0","F","","0","0","0",""
"11073","11060","1","201902000004","1","67400.00","0.00","505","付购花椒树苗款","0","F","","0","0","0",""
"11074","11060","1","201902000004","2","6500.00","0.00","505","付太阳能光伏电站占地补偿款","0","F","","0","0","0",""
"11075","11060","1","201902000004","3","0.00","73900.00","102","付树苗及补偿款","0","F","","0","0","0",""
"11076","11060","1","201902000005","1","15000.00","0.00","102","收村级经费","0","F","","0","0","0",""
"11077","11060","1","201902000005","2","0.00","15000.00","407","收村级经费","0","F","","0","0","0",""
"11078","11060","1","201902000006","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"11079","11060","1","201902000006","2","0.00","2500.00","407","收关爱基金","0","F","","0","0","0",""
"11080","11060","1","201902000007","1","26731.00","0.00","102","收2018年底经费","0","F","","0","0","0",""
"11081","11060","1","201902000007","2","0.00","26731.00","407","收2018年底经费","0","F","","0","0","0",""
"11082","11060","1","201902000008","1","43269.00","0.00","102","收2018年底经费","0","F","","0","0","0",""
"11083","11060","1","201902000008","2","0.00","43269.00","407","收2018年底经费","0","F","","0","0","0",""
"11084","11060","1","201903000001","1","2000.00","0.00","102","收市拨文化活动资金","0","F","","0","0","0",""
"11085","11060","1","201903000001","2","0.00","2000.00","403","收市拨文化活动资金","0","F","","0","0","0",""
"11086","11060","1","201903000002","1","110000.00","0.00","504","付文体活动中心建设工程款","0","F","","0","0","0",""
"11087","11060","1","201903000002","2","0.00","110000.00","102","付文体活动中心建设工程款","0","F","","0","0","0",""
"11088","11060","1","201903000003","1","140000.00","0.00","504","付党员活动室项目及围墙工程款","0","F","","0","0","0",""
"11089","11060","1","201903000003","2","0.00","140000.00","102","付党员活动室项目及围墙工程款","0","F","","0","0","0",""
"11090","11060","1","201903000004","1","16000.00","0.00","102","收乡拨郭家坑淤地坝水毁道路赔偿款","0","F","","0","0","0",""
"11091","11060","1","201903000004","2","0.00","16000.00","403","收乡拨郭家坑淤地坝水毁道路赔偿款","0","F","","0","0","0",""
"11092","11060","1","201904000001","1","60000.00","0.00","102","收局拨文化大院款","0","F","","0","0","0",""
"11093","11060","1","201904000001","2","0.00","60000.00","403","收局拨文化大院款","0","F","","0","0","0",""
"11094","11060","1","201904000002","1","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"11095","11060","1","201904000002","2","7500.00","0.00","102","收经费","0","F","","0","0","0",""
"11096","11060","1","201904000002","3","0.00","10000.00","406","收关爱基金及经费","0","F","","0","0","0",""
"11097","11060","1","201906000001","1","46319.18","0.00","102","收拨光伏收益资金","0","F","","0","0","0",""
"11098","11060","1","201906000001","2","0.00","46319.18","403","收拨光伏收益资金","0","F","","0","0","0",""
"11099","11060","1","201906000002","1","40720.00","0.00","504","付2018年度村委清理垃圾卫生费","0","F","","0","0","0",""
"11100","11060","1","201906000002","2","0.00","40720.00","102","付2018年度村委清理垃圾卫生费","0","F","","0","0","0",""
"11101","11060","1","201906000003","1","15300.00","0.00","505","付水井占地补偿款","0","F","","0","0","0",""
"11102","11060","1","201906000003","2","18200.00","0.00","505","付水井拉水费用","0","F","","0","0","0",""
"11103","11060","1","201906000003","3","16000.00","0.00","505","付东沟淤地坝水段道路补偿费","0","F","","0","0","0",""
"11104","11060","1","201906000003","4","10530.00","0.00","505","付花椒树苗款","0","F","","0","0","0",""
"11105","11060","1","201906000003","5","0.00","60030.00","102","付补偿款","0","F","","0","0","0",""
"11106","11060","1","201907000001","1","25000.00","0.00","501007","付多媒体教室桌椅柜子购置费","0","F","","0","0","0",""
"11107","11060","1","201907000001","2","0.00","25000.00","102","付多媒体教室桌椅柜子购置费","0","F","","0","0","0",""
"11108","11060","1","201907000002","1","7500.00","0.00","102","收党建经费","0","F","","0","0","0",""
"11109","11060","1","201907000002","2","2500.00","0.00","102","收关爱基金","0","F","","0","0","0",""
"11110","11060","1","201907000002","3","0.00","10000.00","407","收经费","0","F","","0","0","0",""
"11111","11060","1","201908000001","1","5000.00","0.00","102","收缴大棚收益","0","F","","0","0","0",""
"11112","11060","1","201908000001","2","0.00","5000.00","403","收缴大棚收益","0","F","","0","0","0",""
"11113","11060","1","201909000001","1","18000.00","0.00","505","付羊肚菌大棚管理房建设资金","0","F","","0","0","0",""
"11114","11060","1","201909000001","2","30000.00","0.00","505","付购置柴胡种子款","0","F","","0","0","0",""
"11115","11060","1","201909000001","3","0.00","48000.00","102","付种子款及工程款","0","F","","0","0","0",""
"11116","11060","1","201909000002","1","5000.00","0.00","102","2019年烘干厂收益","0","F","","0","0","0",""
"11117","11060","1","201909000002","2","0.00","5000.00","403","2019年烘干厂收益","0","F","","0","0","0",""
"11118","11060","1","201909000003","1","191720.10","0.00","102","收华能风场工程项目占地补偿款","0","F","","0","0","0",""
"11119","11060","1","201909000003","2","0.00","191720.10","403","收华能风场工程项目占地补偿款","0","F","","0","0","0",""
"11120","11060","1","201909000004","1","16.78","0.00","102","结息转入","0","F","","0","0","0",""
"11121","11060","1","201909000004","2","0.00","16.78","403","结息转入","0","F","","0","0","0",""
